EmployeeID,TargetRoleONET,CurrentSkill
134,15-1221.00,Active Listening
134,15-1221.00,Speaking
134,15-1221.00,Science
134,15-1221.00,Learning Strategies
134,15-1221.00,Mathematics
134,15-1221.00,Go
134,15-1221.00,Writing
137,51-9083.00,Reading Comprehension
137,51-9083.00,Microsoft Outlook
137,51-9083.00,Microsoft Word
137,51-9083.00,Microsoft PowerPoint
137,51-9083.00,Microsoft Office software
137,51-9083.00,SAP software
137,51-9083.00,Monitoring
137,51-9083.00,Critical Thinking
138,15-1221.00,Bash
138,15-1221.00,Critical Thinking
138,15-1221.00,Docker
138,15-1221.00,Apache Kafka
138,15-1221.00,Active Learning
138,15-1221.00,Go
138,15-1221.00,GitHub
138,15-1221.00,Monitoring
138,15-1221.00,C
138,15-1221.00,Git
138,15-1221.00,Apache Spark
138,15-1221.00,C++
138,15-1221.00,Learning Strategies
138,15-1221.00,Mathematics
138,15-1221.00,Active Listening
138,15-1221.00,Writing
138,15-1221.00,Reading Comprehension
138,15-1221.00,Apache Hadoop
138,15-1221.00,Amazon Web Services AWS software
139,43-4051.00,Writing
139,43-4051.00,Critical Thinking
139,43-4051.00,Google Docs
139,43-4051.00,Adobe Acrobat
139,43-4051.00,Adobe Illustrator
139,43-4051.00,Apple macOS
139,43-4051.00,Microsoft Excel
139,43-4051.00,Microsoft Outlook
139,43-4051.00,Active Listening
139,43-4051.00,Facebook
139,43-4051.00,Intuit QuickBooks
140,47-1011.03,Microsoft Outlook
140,47-1011.03,Microsoft PowerPoint
140,47-1011.03,Autodesk AutoCAD
140,47-1011.03,Active Learning
140,47-1011.03,Microsoft Excel
140,47-1011.03,Microsoft Office software
140,47-1011.03,Speaking
140,47-1011.03,Monitoring
140,47-1011.03,Autodesk Revit
140,47-1011.03,Microsoft Word
140,47-1011.03,Autodesk AutoCAD Civil 3D
140,47-1011.03,Active Listening
140,47-1011.03,Microsoft Visio
141,27-2041.00,Reading Comprehension
141,27-2041.00,Microsoft PowerPoint
141,27-2041.00,Writing
141,27-2041.00,Microsoft Office software
141,27-2041.00,Microsoft Excel
141,27-2041.00,Microsoft Word
141,27-2041.00,Critical Thinking
141,27-2041.00,Monitoring
141,27-2041.00,Speaking
142,53-3031.00,Speaking
142,53-3031.00,Microsoft Excel
142,53-3031.00,Microsoft Office software
142,53-3031.00,Reading Comprehension
143,15-1221.00,Reading Comprehension
143,15-1221.00,Apache Hadoop
143,15-1221.00,Mathematics
143,15-1221.00,Writing
143,15-1221.00,Active Listening
143,15-1221.00,C++
143,15-1221.00,GitHub
143,15-1221.00,Active Learning
143,15-1221.00,Apache Spark
143,15-1221.00,Amazon Web Services AWS software
144,51-9083.00,Critical Thinking
144,51-9083.00,Microsoft Outlook
144,51-9083.00,SAP software
144,51-9083.00,Monitoring
144,51-9083.00,Microsoft Word
144,51-9083.00,Microsoft Office software
144,51-9083.00,Microsoft PowerPoint
145,43-4051.00,Monitoring
145,43-4051.00,Microsoft Outlook
145,43-4051.00,Google Docs
145,43-4051.00,Microsoft Excel
145,43-4051.00,Microsoft Office software
145,43-4051.00,Adobe Photoshop
145,43-4051.00,Writing
145,43-4051.00,Critical Thinking
145,43-4051.00,Apple macOS
145,43-4051.00,Active Listening
145,43-4051.00,Adobe Illustrator
145,43-4051.00,Adobe Acrobat
145,43-4051.00,Reading Comprehension
145,43-4051.00,Facebook
147,51-9083.00,SAP software
147,51-9083.00,Reading Comprehension
147,51-9083.00,Critical Thinking
147,51-9083.00,Microsoft Word
147,51-9083.00,Microsoft Outlook
147,51-9083.00,Monitoring
148,47-1011.03,Active Learning
148,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
148,47-1011.03,Mathematics
148,47-1011.03,Microsoft Visio
148,47-1011.03,Microsoft Windows
148,47-1011.03,Monitoring
148,47-1011.03,Learning Strategies
148,47-1011.03,Reading Comprehension
148,47-1011.03,Microsoft Excel
148,47-1011.03,Microsoft Office software
148,47-1011.03,Active Listening
148,47-1011.03,Autodesk AutoCAD
148,47-1011.03,Autodesk Revit
148,47-1011.03,Microsoft Project
148,47-1011.03,Critical Thinking
150,51-9083.00,Microsoft Outlook
150,51-9083.00,Microsoft Excel
150,51-9083.00,Monitoring
150,51-9083.00,Critical Thinking
150,51-9083.00,Reading Comprehension
150,51-9083.00,Microsoft Office software
150,51-9083.00,SAP software
151,15-1221.00,Science
151,15-1221.00,Docker
151,15-1221.00,Apache Spark
151,15-1221.00,Writing
151,15-1221.00,GitHub
151,15-1221.00,Go
151,15-1221.00,Monitoring
151,15-1221.00,Apache Hadoop
151,15-1221.00,Active Listening
151,15-1221.00,Mathematics
151,15-1221.00,Speaking
151,15-1221.00,Apache Kafka
151,15-1221.00,Git
151,15-1221.00,C
151,15-1221.00,Reading Comprehension
151,15-1221.00,Critical Thinking
151,15-1221.00,Bash
151,15-1221.00,C++
152,53-3031.00,Microsoft Excel
152,53-3031.00,Speaking
152,53-3031.00,Active Listening
152,53-3031.00,Reading Comprehension
153,47-1011.03,Active Learning
153,47-1011.03,Microsoft Outlook
153,47-1011.03,Learning Strategies
153,47-1011.03,Monitoring
153,47-1011.03,Writing
153,47-1011.03,Autodesk Revit
153,47-1011.03,Microsoft PowerPoint
153,47-1011.03,Microsoft Office software
153,47-1011.03,Critical Thinking
153,47-1011.03,Microsoft Windows
153,47-1011.03,Speaking
153,47-1011.03,Microsoft Visio
153,47-1011.03,Microsoft Word
153,47-1011.03,Autodesk AutoCAD Civil 3D
153,47-1011.03,Mathematics
153,47-1011.03,Microsoft Excel
153,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
154,53-3031.00,Active Listening
154,53-3031.00,Speaking
154,53-3031.00,Writing
154,53-3031.00,Microsoft Excel
154,53-3031.00,Microsoft Office software
154,53-3031.00,Reading Comprehension
155,51-9083.00,Microsoft Outlook
155,51-9083.00,Monitoring
155,51-9083.00,Microsoft PowerPoint
155,51-9083.00,Microsoft Word
155,51-9083.00,SAP software
158,47-1011.03,Autodesk AutoCAD
158,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
158,47-1011.03,Microsoft PowerPoint
158,47-1011.03,Critical Thinking
158,47-1011.03,Microsoft Windows
158,47-1011.03,Monitoring
158,47-1011.03,Microsoft Visio
158,47-1011.03,Writing
158,47-1011.03,Microsoft Project
158,47-1011.03,Speaking
158,47-1011.03,Microsoft Excel
158,47-1011.03,Active Learning
158,47-1011.03,Reading Comprehension
158,47-1011.03,Microsoft Word
158,47-1011.03,Autodesk AutoCAD Civil 3D
158,47-1011.03,Microsoft Outlook
159,15-1221.00,Writing
159,15-1221.00,Reading Comprehension
159,15-1221.00,Speaking
159,15-1221.00,Docker
159,15-1221.00,Amazon Web Services AWS software
159,15-1221.00,C
159,15-1221.00,Apache Kafka
159,15-1221.00,Go
159,15-1221.00,Active Learning
159,15-1221.00,GitHub
159,15-1221.00,Bash
159,15-1221.00,Learning Strategies
159,15-1221.00,Critical Thinking
159,15-1221.00,C++
159,15-1221.00,Apache Spark
159,15-1221.00,Monitoring
159,15-1221.00,Apache Hadoop
160,53-3031.00,Speaking
160,53-3031.00,Microsoft Excel
160,53-3031.00,Writing
160,53-3031.00,Critical Thinking
160,53-3031.00,Active Listening
161,15-1221.00,Bash
161,15-1221.00,Go
161,15-1221.00,Active Learning
161,15-1221.00,Learning Strategies
161,15-1221.00,Reading Comprehension
161,15-1221.00,Apache Spark
161,15-1221.00,C
161,15-1221.00,GitHub
161,15-1221.00,Science
161,15-1221.00,Mathematics
161,15-1221.00,Docker
161,15-1221.00,Monitoring
161,15-1221.00,Git
161,15-1221.00,Active Listening
161,15-1221.00,C++
162,27-2041.00,Learning Strategies
162,27-2041.00,Microsoft Excel
162,27-2041.00,Critical Thinking
162,27-2041.00,Active Learning
162,27-2041.00,Microsoft Word
162,27-2041.00,Reading Comprehension
162,27-2041.00,Monitoring
162,27-2041.00,Microsoft PowerPoint
162,27-2041.00,Microsoft Office software
162,27-2041.00,Microsoft Outlook
163,53-3031.00,Microsoft Office software
163,53-3031.00,Writing
163,53-3031.00,Microsoft Excel
163,53-3031.00,Reading Comprehension
163,53-3031.00,Speaking
163,53-3031.00,Active Listening
164,15-1221.00,Git
164,15-1221.00,Apache Kafka
164,15-1221.00,Go
164,15-1221.00,Learning Strategies
164,15-1221.00,Amazon Web Services AWS software
164,15-1221.00,Ansible software
164,15-1221.00,Active Learning
164,15-1221.00,Critical Thinking
164,15-1221.00,Apache Hadoop
164,15-1221.00,Active Listening
164,15-1221.00,Science
164,15-1221.00,Speaking
164,15-1221.00,Reading Comprehension
164,15-1221.00,GitHub
165,43-4051.00,Adobe Creative Cloud software
165,43-4051.00,Facebook
165,43-4051.00,Critical Thinking
165,43-4051.00,Kronos Workforce Timekeeper
165,43-4051.00,Google Docs
165,43-4051.00,Microsoft Excel
165,43-4051.00,Monitoring
165,43-4051.00,Apple macOS
165,43-4051.00,Microsoft Office software
165,43-4051.00,Adobe Photoshop
167,41-4012.00,Adobe Photoshop
167,41-4012.00,Adobe Acrobat
167,41-4012.00,Active Listening
167,41-4012.00,Monitoring
167,41-4012.00,Salesforce software
167,41-4012.00,Reading Comprehension
167,41-4012.00,Autodesk AutoCAD
167,41-4012.00,Adobe Illustrator
167,41-4012.00,Apple macOS
167,41-4012.00,Speaking
169,51-9083.00,Microsoft Outlook
169,51-9083.00,Microsoft Word
169,51-9083.00,Microsoft PowerPoint
169,51-9083.00,Critical Thinking
169,51-9083.00,Reading Comprehension
169,51-9083.00,Monitoring
169,51-9083.00,Microsoft Excel
169,51-9083.00,SAP software
170,51-9195.05,Microsoft Excel
170,51-9195.05,Microsoft Outlook
170,51-9195.05,Monitoring
170,51-9195.05,Active Listening
171,15-1221.00,C++
171,15-1221.00,Speaking
171,15-1221.00,Git
171,15-1221.00,Docker
171,15-1221.00,Mathematics
171,15-1221.00,Ansible software
171,15-1221.00,Apache Spark
171,15-1221.00,Reading Comprehension
171,15-1221.00,Writing
171,15-1221.00,C
171,15-1221.00,Amazon Web Services AWS software
171,15-1221.00,Learning Strategies
171,15-1221.00,Apache Kafka
171,15-1221.00,Active Listening
171,15-1221.00,Critical Thinking
174,53-3031.00,Writing
174,53-3031.00,Speaking
174,53-3031.00,Reading Comprehension
174,53-3031.00,Critical Thinking
174,53-3031.00,Active Listening
174,53-3031.00,Microsoft Excel
175,53-3031.00,Writing
175,53-3031.00,Microsoft Excel
175,53-3031.00,Microsoft Office software
175,53-3031.00,Critical Thinking
175,53-3031.00,Active Listening
175,53-3031.00,Speaking
176,53-3031.00,Critical Thinking
176,53-3031.00,Microsoft Office software
176,53-3031.00,Speaking
177,43-4161.00,Active Learning
177,43-4161.00,Speaking
177,43-4161.00,Reading Comprehension
177,43-4161.00,Monitoring
177,43-4161.00,Microsoft Visio
177,43-4161.00,Oracle PeopleSoft
177,43-4161.00,Active Listening
177,43-4161.00,Microsoft Excel
177,43-4161.00,Microsoft Word
177,43-4161.00,Critical Thinking
178,51-9195.05,Monitoring
178,51-9195.05,Critical Thinking
178,51-9195.05,Microsoft Excel
178,51-9195.05,Active Listening
179,51-9195.05,Active Listening
179,51-9195.05,Critical Thinking
179,51-9195.05,Microsoft Outlook
182,53-3031.00,Reading Comprehension
182,53-3031.00,Microsoft Office software
182,53-3031.00,Active Listening
182,53-3031.00,Critical Thinking
182,53-3031.00,Writing
183,53-3031.00,Speaking
183,53-3031.00,Writing
183,53-3031.00,Active Listening
183,53-3031.00,Microsoft Office software
184,43-4161.00,Oracle PeopleSoft
184,43-4161.00,Applicant tracking software
184,43-4161.00,Microsoft Outlook
184,43-4161.00,Microsoft Word
184,43-4161.00,Microsoft Visio
184,43-4161.00,Microsoft SharePoint
184,43-4161.00,Microsoft PowerPoint
184,43-4161.00,Microsoft Excel
184,43-4161.00,Reading Comprehension
184,43-4161.00,Monitoring
184,43-4161.00,Critical Thinking
184,43-4161.00,Active Listening
184,43-4161.00,Microsoft Access
184,43-4161.00,Speaking
184,43-4161.00,Writing
184,43-4161.00,Microsoft Office software
190,51-9083.00,Critical Thinking
190,51-9083.00,Microsoft Outlook
190,51-9083.00,Microsoft PowerPoint
190,51-9083.00,Microsoft Excel
190,51-9083.00,Microsoft Office software
190,51-9083.00,Microsoft Word
192,15-1221.00,Speaking
192,15-1221.00,Writing
192,15-1221.00,Amazon Web Services AWS software
192,15-1221.00,Apache Hadoop
192,15-1221.00,GitHub
192,15-1221.00,Reading Comprehension
192,15-1221.00,Apache Kafka
192,15-1221.00,Mathematics
192,15-1221.00,Bash
192,15-1221.00,Active Listening
192,15-1221.00,Docker
192,15-1221.00,C
192,15-1221.00,Apache Spark
192,15-1221.00,Monitoring
193,15-1221.00,Active Learning
193,15-1221.00,Learning Strategies
193,15-1221.00,Speaking
193,15-1221.00,C
193,15-1221.00,Science
193,15-1221.00,C++
193,15-1221.00,Monitoring
193,15-1221.00,Reading Comprehension
193,15-1221.00,Apache Hadoop
193,15-1221.00,Git
193,15-1221.00,Ansible software
193,15-1221.00,Bash
193,15-1221.00,Apache Kafka
193,15-1221.00,Docker
193,15-1221.00,Go
193,15-1221.00,Apache Spark
193,15-1221.00,Writing
194,15-1221.00,Monitoring
194,15-1221.00,C
194,15-1221.00,Docker
194,15-1221.00,Apache Spark
194,15-1221.00,Git
194,15-1221.00,GitHub
194,15-1221.00,Writing
194,15-1221.00,Ansible software
194,15-1221.00,Speaking
194,15-1221.00,Bash
195,53-3031.00,Writing
195,53-3031.00,Reading Comprehension
195,53-3031.00,Active Listening
195,53-3031.00,Microsoft Excel
195,53-3031.00,Microsoft Office software
197,15-1221.00,Science
197,15-1221.00,Ansible software
197,15-1221.00,C
197,15-1221.00,Git
197,15-1221.00,Active Learning
197,15-1221.00,C++
197,15-1221.00,Learning Strategies
197,15-1221.00,Apache Spark
197,15-1221.00,Mathematics
197,15-1221.00,Apache Hadoop
197,15-1221.00,GitHub
197,15-1221.00,Apache Kafka
197,15-1221.00,Bash
197,15-1221.00,Docker
197,15-1221.00,Critical Thinking
197,15-1221.00,Go
197,15-1221.00,Speaking
197,15-1221.00,Amazon Web Services AWS software
198,51-9083.00,Microsoft Word
198,51-9083.00,Microsoft Outlook
198,51-9083.00,Microsoft Office software
198,51-9083.00,Monitoring
198,51-9083.00,Critical Thinking
198,51-9083.00,Microsoft PowerPoint
199,47-1011.03,Speaking
199,47-1011.03,Active Listening
199,47-1011.03,Microsoft PowerPoint
199,47-1011.03,Microsoft Outlook
199,47-1011.03,Microsoft Windows
199,47-1011.03,Mathematics
199,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
199,47-1011.03,Active Learning
199,47-1011.03,Learning Strategies
199,47-1011.03,Microsoft Excel
200,51-9083.00,Microsoft Office software
200,51-9083.00,Critical Thinking
200,51-9083.00,Microsoft PowerPoint
200,51-9083.00,Microsoft Excel
200,51-9083.00,Reading Comprehension
200,51-9083.00,Microsoft Outlook
200,51-9083.00,SAP software
201,51-9083.00,Monitoring
201,51-9083.00,Microsoft Office software
201,51-9083.00,Critical Thinking
201,51-9083.00,Microsoft Excel
202,15-1221.00,Active Listening
202,15-1221.00,C++
202,15-1221.00,Learning Strategies
202,15-1221.00,C
202,15-1221.00,Monitoring
202,15-1221.00,Science
202,15-1221.00,Mathematics
202,15-1221.00,Speaking
202,15-1221.00,GitHub
202,15-1221.00,Active Learning
204,53-3031.00,Microsoft Office software
204,53-3031.00,Active Listening
204,53-3031.00,Writing
204,53-3031.00,Reading Comprehension
204,53-3031.00,Microsoft Excel
205,41-4012.00,Writing
205,41-4012.00,Active Learning
205,41-4012.00,Critical Thinking
205,41-4012.00,Microsoft Office software
205,41-4012.00,Adobe InDesign
205,41-4012.00,Adobe Illustrator
205,41-4012.00,Speaking
205,41-4012.00,Salesforce software
205,41-4012.00,Autodesk AutoCAD
206,51-9083.00,Critical Thinking
206,51-9083.00,Microsoft Outlook
206,51-9083.00,Microsoft PowerPoint
206,51-9083.00,SAP software
206,51-9083.00,Monitoring
206,51-9083.00,Microsoft Office software
206,51-9083.00,Microsoft Excel
206,51-9083.00,Microsoft Word
207,53-3031.00,Reading Comprehension
207,53-3031.00,Active Listening
207,53-3031.00,Writing
207,53-3031.00,Microsoft Excel
207,53-3031.00,Critical Thinking
207,53-3031.00,Microsoft Office software
208,51-9195.05,Microsoft Excel
208,51-9195.05,Active Listening
211,51-9195.05,Critical Thinking
211,51-9195.05,Active Listening
211,51-9195.05,Monitoring
211,51-9195.05,Microsoft Outlook
214,15-1221.00,Bash
214,15-1221.00,Critical Thinking
214,15-1221.00,Mathematics
214,15-1221.00,Apache Kafka
214,15-1221.00,Monitoring
214,15-1221.00,Amazon Web Services AWS software
214,15-1221.00,Active Listening
214,15-1221.00,Ansible software
214,15-1221.00,Active Learning
214,15-1221.00,Go
214,15-1221.00,GitHub
215,53-3031.00,Active Listening
215,53-3031.00,Microsoft Excel
215,53-3031.00,Microsoft Office software
215,53-3031.00,Critical Thinking
216,41-4012.00,Microsoft PowerPoint
216,41-4012.00,Microsoft Office software
216,41-4012.00,Adobe Creative Cloud software
216,41-4012.00,Adobe Illustrator
216,41-4012.00,Microsoft Outlook
216,41-4012.00,Apple macOS
216,41-4012.00,Reading Comprehension
216,41-4012.00,Monitoring
216,41-4012.00,Active Learning
216,41-4012.00,Salesforce software
217,15-1221.00,Git
217,15-1221.00,C++
217,15-1221.00,Critical Thinking
217,15-1221.00,Monitoring
217,15-1221.00,Go
217,15-1221.00,Writing
217,15-1221.00,Learning Strategies
217,15-1221.00,Apache Spark
217,15-1221.00,Science
217,15-1221.00,C
217,15-1221.00,Reading Comprehension
217,15-1221.00,Apache Hadoop
217,15-1221.00,Mathematics
218,15-1221.00,Speaking
218,15-1221.00,Science
218,15-1221.00,Active Listening
218,15-1221.00,Git
218,15-1221.00,Apache Spark
218,15-1221.00,Ansible software
218,15-1221.00,Reading Comprehension
218,15-1221.00,Writing
218,15-1221.00,Amazon Web Services AWS software
218,15-1221.00,Go
218,15-1221.00,C
218,15-1221.00,Active Learning
218,15-1221.00,GitHub
218,15-1221.00,Apache Kafka
221,15-1221.00,Active Listening
221,15-1221.00,Learning Strategies
221,15-1221.00,Docker
221,15-1221.00,Science
221,15-1221.00,Writing
221,15-1221.00,Go
221,15-1221.00,Apache Spark
221,15-1221.00,Bash
221,15-1221.00,Active Learning
221,15-1221.00,Apache Kafka
221,15-1221.00,Ansible software
221,15-1221.00,Critical Thinking
221,15-1221.00,C
221,15-1221.00,Apache Hadoop
223,43-4051.00,Microsoft Excel
223,43-4051.00,Apple macOS
223,43-4051.00,Adobe Acrobat
223,43-4051.00,Active Listening
223,43-4051.00,Monitoring
223,43-4051.00,Microsoft Office software
223,43-4051.00,Microsoft Outlook
223,43-4051.00,Adobe Illustrator
223,43-4051.00,Kronos Workforce Timekeeper
223,43-4051.00,Writing
223,43-4051.00,Adobe Photoshop
224,15-1221.00,Docker
224,15-1221.00,Ansible software
224,15-1221.00,Reading Comprehension
224,15-1221.00,Go
224,15-1221.00,GitHub
224,15-1221.00,Amazon Web Services AWS software
224,15-1221.00,Critical Thinking
224,15-1221.00,Apache Hadoop
224,15-1221.00,Monitoring
224,15-1221.00,Apache Spark
224,15-1221.00,Apache Kafka
224,15-1221.00,Speaking
224,15-1221.00,Bash
224,15-1221.00,Active Listening
224,15-1221.00,Writing
224,15-1221.00,Mathematics
226,47-1011.03,Writing
226,47-1011.03,Mathematics
226,47-1011.03,Microsoft Visio
226,47-1011.03,Autodesk AutoCAD
226,47-1011.03,Microsoft Excel
226,47-1011.03,Monitoring
226,47-1011.03,Critical Thinking
226,47-1011.03,Microsoft Word
226,47-1011.03,Active Listening
226,47-1011.03,Microsoft Project
226,47-1011.03,Autodesk Revit
226,47-1011.03,Learning Strategies
227,15-1221.00,Ansible software
227,15-1221.00,GitHub
227,15-1221.00,Apache Spark
227,15-1221.00,C++
227,15-1221.00,Critical Thinking
227,15-1221.00,C
227,15-1221.00,Mathematics
227,15-1221.00,Writing
227,15-1221.00,Go
227,15-1221.00,Reading Comprehension
227,15-1221.00,Amazon Web Services AWS software
227,15-1221.00,Active Listening
227,15-1221.00,Speaking
228,53-3031.00,Speaking
228,53-3031.00,Reading Comprehension
228,53-3031.00,Critical Thinking
228,53-3031.00,Microsoft Excel
228,53-3031.00,Writing
228,53-3031.00,Active Listening
230,53-3031.00,Writing
230,53-3031.00,Critical Thinking
230,53-3031.00,Microsoft Office software
230,53-3031.00,Reading Comprehension
230,53-3031.00,Speaking
230,53-3031.00,Microsoft Excel
231,15-1221.00,Writing
231,15-1221.00,Amazon Web Services AWS software
231,15-1221.00,Monitoring
231,15-1221.00,Science
231,15-1221.00,Bash
231,15-1221.00,Apache Kafka
231,15-1221.00,GitHub
231,15-1221.00,Go
231,15-1221.00,Learning Strategies
231,15-1221.00,C++
231,15-1221.00,Apache Spark
231,15-1221.00,Mathematics
231,15-1221.00,Active Listening
231,15-1221.00,Git
233,15-1221.00,Monitoring
233,15-1221.00,Apache Kafka
233,15-1221.00,Git
233,15-1221.00,Ansible software
233,15-1221.00,Active Listening
233,15-1221.00,Speaking
233,15-1221.00,C
233,15-1221.00,Writing
233,15-1221.00,Science
233,15-1221.00,Amazon Web Services AWS software
